Date,Dau
2022-06-29,22
2022-06-30,24
2022-07-01,25
2022-07-02,27
2022-07-03,22
2022-07-04,15
2022-07-05,19
2022-07-06,16
2022-07-07,19
2022-07-08,18
2022-07-09,17
2022-07-10,15
2022-07-11,11
2022-07-12,11
2022-07-13,10
2022-07-14,10
2022-07-15,14
2022-07-16,14
2022-07-17,14
2022-07-18,15
2022-07-19,14
2022-07-20,11
2022-07-21,13
2022-07-22,10
2022-07-23,11
2022-07-24,9
2022-07-25,11
2022-07-26,20
2022-07-27,21
2022-07-28,18
2022-07-29,16
2022-07-30,14
2022-07-31,11
2022-08-01,12
2022-08-02,8
2022-08-03,9
2022-08-04,11
2022-08-05,10
2022-08-06,10
2022-08-07,8
2022-08-08,9
2022-08-09,10
2022-08-10,10
2022-08-11,9
2022-08-12,10
2022-08-13,11
2022-08-14,8
2022-08-15,5
2022-08-16,10
2022-08-17,11
2022-08-18,14
2022-08-19,15
2022-08-20,14
2022-08-21,10
2022-08-22,8
2022-08-23,8
2022-08-24,8
2022-08-25,10
2022-08-26,8
2022-08-27,9
2022-08-28,12
2022-08-29,16
2022-08-30,15
2022-08-31,14
2022-09-01,13
2022-09-02,13
2022-09-03,10
2022-09-04,10
2022-09-05,12
2022-09-06,12
2022-09-07,12
2022-09-08,9
2022-09-09,9
2022-09-10,11
2022-09-11,10
2022-09-12,8
2022-09-13,9
2022-09-14,12
2022-09-15,14
2022-09-16,16
2022-09-17,15
2022-09-18,12
2022-09-19,13
2022-09-20,17
2022-09-21,16
2022-09-22,14
2022-09-23,15
2022-09-24,14
2022-09-25,13
2022-09-26,12
2022-09-27,11
2022-09-28,11
2022-09-29,11
2022-09-30,10
2022-10-01,9
2022-10-02,10
2022-10-03,8
2022-10-04,8
2022-10-05,13
2022-10-06,15
2022-10-07,16
2022-10-08,16
2022-10-09,14
2022-10-10,17
2022-10-11,13
2022-10-12,12
2022-10-13,15
2022-10-14,19
2022-10-15,16
2022-10-16,17
2022-10-17,12
2022-10-18,12
2022-10-19,11
2022-10-20,11
2022-10-21,10
2022-10-22,12
2022-10-23,12
2022-10-24,10
2022-10-25,9
2022-10-26,10
2022-10-27,7
2022-10-28,10
2022-10-29,12
2022-10-30,12
2022-10-31,15
2022-11-01,17
2022-11-02,16
2022-11-03,11
2022-11-04,13
2022-11-05,16
2022-11-06,13
2022-11-07,14
2022-11-08,16
2022-11-09,18
2022-11-10,15
2022-11-11,13
2022-11-12,8
2022-11-13,10
2022-11-14,11
2022-11-15,12
2022-11-16,15
2022-11-17,15
2022-11-18,14
2022-11-19,13
2022-11-20,12
2022-11-21,11
2022-11-22,11
2022-11-23,14
2022-11-24,16
2022-11-25,14
2022-11-26,12
2022-11-27,10
2022-11-28,11
2022-11-29,9
2022-11-30,10
2022-12-01,6
2022-12-02,7
2022-12-03,8
2022-12-04,11
2022-12-05,12
2022-12-06,13
2022-12-07,16
2022-12-08,14
2022-12-09,16
2022-12-10,15
2022-12-11,13
2022-12-12,7
2022-12-13,8
2022-12-14,6
2022-12-15,9
2022-12-16,12
2022-12-17,9
2022-12-18,7
2022-12-19,5
2022-12-20,4
2022-12-21,3
2022-12-22,4
2022-12-23,9
2022-12-24,9
2022-12-25,11
2022-12-26,13
2022-12-27,13
2022-12-28,14
2022-12-29,13
2022-12-30,13
2022-12-31,9
